Timestamp,Dev,Status,Ax,Ay,Az,Filt,RMS,Cross,Type,Med
54:53.9,MG-001,1,0.175,-0.06,1.076,0.437,1.092,-0.01,Tremor,At Risk
54:53.9,MG-001,1,-0.146,0.12,0.95,0.405,0.968,-0.017,Tremor,At Risk
54:53.9,MG-001,1,0.166,-0.123,0.945,0.411,0.967,-0.02,Tremor,At Risk
54:53.9,MG-001,1,-0.154,0.105,0.908,0.389,0.927,-0.016,Tremor,At Risk
54:53.9,MG-001,1,0.127,-0.145,0.989,0.42,1.007,-0.018,Tremor,At Risk
54:53.9,MG-001,1,-0.164,0.128,0.992,0.428,1.014,-0.021,Tremor,At Risk
54:53.9,MG-001,1,0.119,-0.087,0.858,0.355,0.871,-0.01,Tremor,At Risk
54:53.9,MG-001,1,-0.176,0.136,0.916,0.409,0.943,-0.024,Tremor,At Risk
54:54.0,MG-001,1,0.161,-0.13,0.936,0.409,0.958,-0.021,Tremor,At Risk
54:54.0,MG-001,1,-0.149,0.141,1.095,0.462,1.114,-0.021,Tremor,At Risk
54:54.0,MG-001,1,0.16,-0.109,1.168,0.479,1.184,-0.017,Tremor,At Risk
54:54.0,MG-001,1,-0.192,0.124,0.938,0.418,0.965,-0.024,Tremor,At Risk
54:54.0,MG-001,1,0.169,-0.116,0.891,0.392,0.914,-0.02,Tremor,At Risk
54:54.0,MG-001,1,-0.176,0.151,0.899,0.409,0.928,-0.027,Tremor,At Risk
54:54.0,MG-001,1,0.145,-0.102,0.995,0.414,1.011,-0.015,Tremor,At Risk
54:54.0,MG-001,1,-0.152,0.133,0.925,0.403,0.947,-0.02,Tremor,At Risk
54:54.0,MG-001,1,0.176,-0.162,0.87,0.403,0.902,-0.029,Tremor,At Risk
54:54.0,MG-001,1,-0.151,0.112,0.967,0.41,0.985,-0.017,Tremor,At Risk
54:54.1,MG-001,1,0.15,-0.131,0.837,0.373,0.86,-0.02,Tremor,At Risk
54:54.1,MG-001,1,-0.137,0.101,1.067,0.435,1.081,-0.014,Tremor,At Risk
54:54.1,MG-001,1,0.152,-0.161,1.085,0.466,1.108,-0.024,Tremor,At Risk
54:54.1,MG-001,1,-0.183,0.124,1.054,0.454,1.077,-0.023,Tremor,At Risk
54:54.1,MG-001,1,0.124,-0.096,1.106,0.442,1.117,-0.012,Tremor,At Risk
54:54.1,MG-001,1,-0.125,0.111,1.129,0.455,1.142,-0.014,Tremor,At Risk
54:54.1,MG-001,1,0.106,-0.124,0.78,0.337,0.797,-0.013,Tremor,At Risk
54:54.1,MG-001,1,-0.092,0.122,0.846,0.353,0.859,-0.011,Tremor,At Risk
54:54.1,MG-001,1,0.114,-0.187,1.025,0.442,1.048,-0.021,Tremor,At Risk
54:54.1,MG-001,1,-0.152,0.176,1.098,0.475,1.122,-0.027,Tremor,At Risk
54:54.2,MG-001,1,0.133,-0.125,1.148,0.469,1.163,-0.017,Tremor,At Risk
54:54.2,MG-001,1,-0.135,0.126,0.967,0.41,0.985,-0.017,Tremor,At Risk
54:54.2,MG-001,1,0.118,-0.166,0.998,0.427,1.018,-0.02,Tremor,At Risk
54:54.2,MG-001,1,-0.159,0.139,0.867,0.388,0.892,-0.022,Tremor,At Risk
54:54.2,MG-001,1,0.12,-0.172,1.056,0.449,1.076,-0.021,Tremor,At Risk
54:54.2,MG-001,1,-0.097,0.167,0.983,0.416,1.002,-0.016,Tremor,At Risk
54:54.2,MG-001,1,0.131,-0.154,0.957,0.414,0.978,-0.02,Tremor,At Risk
54:54.2,MG-001,1,-0.112,0.151,0.814,0.359,0.835,-0.017,Tremor,At Risk
54:54.2,MG-001,1,0.15,-0.181,1.092,0.475,1.117,-0.027,Tremor,At Risk
54:54.3,MG-001,1,-0.132,0.145,0.97,0.416,0.99,-0.019,Tremor,At Risk
54:54.3,MG-001,1,0.113,-0.148,0.901,0.387,0.92,-0.017,Tremor,At Risk
54:54.3,MG-001,1,-0.111,0.18,1.028,0.439,1.049,-0.02,Tremor,At Risk
54:54.3,MG-001,1,0.092,-0.138,0.847,0.359,0.863,-0.013,Tremor,At Risk
54:54.3,MG-001,1,-0.122,0.183,0.777,0.36,0.807,-0.022,Tremor,At Risk
54:54.3,MG-001,1,0.13,-0.162,1.051,0.447,1.071,-0.021,Tremor,At Risk
54:54.3,MG-001,1,-0.142,0.17,0.953,0.422,0.978,-0.024,Tremor,At Risk
54:54.3,MG-001,1,0.101,-0.189,1.043,0.444,1.065,-0.019,Tremor,At Risk
54:54.3,MG-001,1,-0.115,0.165,0.922,0.401,0.944,-0.019,Tremor,At Risk
54:54.3,MG-001,1,0.121,-0.178,0.965,0.422,0.989,-0.022,Tremor,At Risk
54:54.3,MG-001,1,-0.117,0.193,0.977,0.429,1.002,-0.023,Tremor,At Risk
54:54.4,MG-001,1,0.09,-0.184,0.981,0.418,1.002,-0.016,Tremor,At Risk
54:54.4,MG-001,1,-0.103,0.193,0.823,0.373,0.852,-0.02,Tremor,At Risk
54:54.4,MG-001,1,0.105,-0.189,0.986,0.427,1.01,-0.02,Tremor,At Risk
54:54.4,MG-001,1,-0.13,0.175,0.971,0.425,0.995,-0.023,Tremor,At Risk
54:54.4,MG-001,1,0.1,-0.175,1.044,0.44,1.063,-0.017,Tremor,At Risk
54:54.4,MG-001,1,-0.075,0.194,0.94,0.403,0.963,-0.014,Tremor,At Risk
54:54.4,MG-001,1,0.084,-0.178,0.977,0.413,0.996,-0.015,Tremor,At Risk
54:54.4,MG-001,1,-0.087,0.162,0.946,0.399,0.964,-0.014,Tremor,At Risk
54:54.4,MG-001,1,0.105,-0.187,1.052,0.448,1.073,-0.02,Tremor,At Risk
54:54.4,MG-001,1,-0.099,0.142,0.982,0.408,0.998,-0.014,Tremor,At Risk
54:54.5,MG-001,1,0.091,-0.124,1.182,0.466,1.192,-0.011,Tremor,At Risk
54:54.5,MG-001,1,-0.09,0.14,1.002,0.411,1.016,-0.013,Tremor,At Risk
54:54.5,MG-001,1,0.106,-0.17,0.995,0.424,1.015,-0.018,Tremor,At Risk
54:54.5,MG-001,1,-0.088,0.159,0.997,0.415,1.013,-0.014,Tremor,At Risk
54:54.5,MG-001,1,0.107,-0.138,1.056,0.434,1.07,-0.015,Tremor,At Risk
54:54.5,MG-001,1,-0.075,0.171,0.983,0.41,1.001,-0.013,Tremor,At Risk
54:54.5,MG-001,1,0.072,-0.182,0.853,0.369,0.876,-0.013,Tremor,At Risk
54:54.5,MG-001,1,-0.096,0.178,1.085,0.453,1.104,-0.017,Tremor,At Risk
54:54.5,MG-001,1,0.063,-0.189,0.835,0.363,0.859,-0.012,Tremor,At Risk
54:54.5,MG-001,1,-0.075,0.192,0.881,0.383,0.905,-0.014,Tremor,At Risk
54:54.6,MG-001,1,0.093,-0.214,0.882,0.397,0.913,-0.02,Tremor,At Risk
54:54.6,MG-001,1,-0.089,0.167,0.896,0.384,0.916,-0.015,Tremor,At Risk
54:54.6,MG-001,1,0.066,-0.175,0.768,0.337,0.79,-0.012,Tremor,At Risk
54:54.6,MG-001,1,-0.07,0.162,1.036,0.423,1.051,-0.011,Tremor,At Risk
54:54.6,MG-001,1,0.055,-0.179,0.905,0.38,0.925,-0.01,Tremor,At Risk
54:54.6,MG-001,1,-0.069,0.181,0.864,0.371,0.885,-0.012,Tremor,At Risk
54:54.6,MG-001,1,0.093,-0.19,1.024,0.436,1.046,-0.018,Tremor,At Risk
54:54.6,MG-001,1,-0.061,0.197,1.183,0.48,1.201,-0.012,Tremor,At Risk
54:54.6,MG-001,1,0.137,-0.201,1.024,0.454,1.052,-0.027,Tremor,At Risk
54:54.7,MG-001,1,-0.054,0.207,0.959,0.406,0.982,-0.011,Tremor,At Risk
54:54.7,MG-001,1,0.071,-0.155,0.905,0.377,0.921,-0.011,Tremor,At Risk
54:54.7,MG-001,1,-0.072,0.194,1.001,0.422,1.022,-0.014,Tremor,At Risk
54:54.7,MG-001,1,0.094,-0.192,0.871,0.385,0.897,-0.018,Tremor,At Risk
54:54.7,MG-001,1,-0.09,0.204,0.944,0.412,0.969,-0.018,Tremor,At Risk
54:54.7,MG-001,1,0.034,-0.182,1.174,0.463,1.189,-0.006,Tremor,At Risk
54:54.7,MG-001,1,-0.027,0.165,0.926,0.372,0.941,-0.004,Tremor,At Risk
54:54.7,MG-001,1,0.034,-0.185,0.754,0.324,0.777,-0.006,Tremor,At Risk
54:54.7,MG-001,1,-0.067,0.216,0.912,0.398,0.94,-0.014,Tremor,At Risk
54:54.7,MG-001,1,0.023,-0.165,0.96,0.383,0.974,-0.004,Tremor,At Risk
54:54.7,MG-001,1,-0.042,0.184,0.962,0.396,0.98,-0.008,Tremor,At Risk
54:54.8,MG-001,1,0.021,-0.201,0.876,0.366,0.898,-0.004,Tremor,At Risk
54:54.8,MG-001,1,-0.06,0.181,0.936,0.392,0.955,-0.011,Tremor,At Risk
54:54.8,MG-001,1,0.037,-0.205,0.953,0.399,0.976,-0.008,Tremor,At Risk
54:54.8,MG-001,1,-0.052,0.18,1.011,0.414,1.028,-0.009,Tremor,At Risk
54:54.8,MG-001,1,0.061,-0.182,0.903,0.382,0.923,-0.011,Tremor,At Risk
54:54.8,MG-001,1,-0.063,0.191,0.85,0.368,0.873,-0.012,Tremor,At Risk
54:54.8,MG-001,1,0.033,-0.179,0.95,0.388,0.967,-0.006,Tremor,At Risk
54:54.8,MG-001,1,-0.035,0.188,1.047,0.423,1.065,-0.007,Tremor,At Risk
54:54.8,MG-001,1,0.062,-0.201,1.01,0.424,1.031,-0.012,Tremor,At Risk
54:54.8,MG-001,1,-0.064,0.172,1.156,0.464,1.17,-0.011,Tremor,At Risk
54:54.9,MG-001,1,0.024,-0.209,0.941,0.391,0.964,-0.005,Tremor,At Risk
54:54.9,MG-001,1,-0.006,0.203,1.028,0.412,1.048,-0.001,Tremor,At Risk
54:54.9,MG-001,1,0.111,-0.202,1.015,0.443,1.041,-0.022,Tremor,At Risk
54:54.9,MG-001,1,-0.04,0.183,0.871,0.365,0.891,-0.007,Tremor,At Risk
54:54.9,MG-001,1,0.012,-0.149,0.972,0.378,0.983,-0.002,Tremor,At Risk
54:54.9,MG-001,1,-0.045,0.2,1.04,0.428,1.06,-0.009,Tremor,At Risk
54:54.9,MG-001,1,0.028,-0.215,0.949,0.397,0.973,-0.006,Tremor,At Risk
54:54.9,MG-001,1,0.004,0.213,1.078,0.432,1.099,0.001,Tremor,At Risk
54:54.9,MG-001,1,0.013,-0.222,0.948,0.394,0.973,-0.003,Tremor,At Risk
54:55.0,MG-001,1,-0.018,0.232,0.981,0.41,1.008,-0.004,Tremor,At Risk
54:55.0,MG-001,1,0.046,-0.175,0.806,0.343,0.826,-0.008,Tremor,At Risk
54:55.0,MG-001,1,-0.013,0.24,1.036,0.43,1.063,-0.003,Tremor,At Risk
54:55.0,MG-001,1,0.033,-0.231,1.028,0.431,1.055,-0.008,Tremor,At Risk
54:55.0,MG-001,1,-0.008,0.197,0.96,0.389,0.98,-0.002,Tremor,At Risk
54:55.0,MG-001,1,0.033,-0.209,0.935,0.393,0.959,-0.007,Tremor,At Risk
54:55.0,MG-001,1,-0.002,0.204,1.012,0.406,1.033,0,Tremor,At Risk
54:55.0,MG-001,1,0.024,-0.197,0.77,0.33,0.795,-0.005,Tremor,At Risk
54:55.0,MG-001,1,-0.012,0.195,0.84,0.349,0.862,-0.002,Tremor,At Risk
54:55.0,MG-001,1,-0.002,-0.205,0.86,0.355,0.884,0,Tremor,At Risk
54:55.0,MG-001,1,-0.019,0.197,0.935,0.384,0.956,-0.004,Tremor,At Risk
54:55.1,MG-001,1,-0.015,-0.181,1.023,0.406,1.039,0.003,Tremor,At Risk
54:55.1,MG-001,1,-0.035,0.215,0.948,0.399,0.973,-0.007,Tremor,At Risk
54:55.1,MG-001,1,0.001,-0.194,0.996,0.397,1.014,0,Tremor,At Risk
54:55.1,MG-001,1,-0.014,0.167,0.982,0.388,0.996,-0.002,Tremor,At Risk
54:55.1,MG-001,1,-0.034,-0.199,0.918,0.384,0.94,0.007,Tremor,At Risk
54:55.1,MG-001,1,0.027,0.213,1.066,0.435,1.088,0.006,Tremor,At Risk
54:55.1,MG-001,1,0.016,0.178,0.923,0.372,0.94,0.003,Tremor,At Risk
54:55.1,MG-001,1,0.014,-0.229,0.989,0.41,1.015,-0.003,Tremor,At Risk
54:55.1,MG-001,1,-0.04,0.194,0.99,0.408,1.009,-0.008,Tremor,At Risk
54:55.1,MG-001,1,0.019,-0.16,0.999,0.393,1.012,-0.003,Tremor,At Risk
54:55.2,MG-001,1,-0.025,0.231,0.918,0.391,0.947,-0.006,Tremor,At Risk
54:55.2,MG-001,1,0.016,-0.195,1.156,0.456,1.173,-0.003,Tremor,At Risk
54:55.2,MG-001,1,0.022,0.2,0.976,0.399,0.996,0.004,Tremor,At Risk
54:55.2,MG-001,1,-0.02,-0.192,0.96,0.39,0.979,0.004,Tremor,At Risk
54:55.2,MG-001,1,0.036,0.204,0.96,0.4,0.983,0.007,Tremor,At Risk
54:55.2,MG-001,1,-0.026,-0.218,1.017,0.42,1.04,0.006,Tremor,At Risk
54:55.2,MG-001,1,-0.011,0.219,1.069,0.433,1.091,-0.002,Tremor,At Risk
54:55.2,MG-001,1,0.026,-0.187,0.8,0.338,0.822,-0.005,Tremor,At Risk
54:55.2,MG-001,1,0.016,0.197,1.032,0.415,1.05,0.003,Tremor,At Risk
54:55.2,MG-001,1,-0.026,-0.191,0.922,0.38,0.942,0.005,Tremor,At Risk
54:55.3,MG-001,1,0.029,0.193,0.825,0.349,0.847,0.006,Tremor,At Risk
54:55.3,MG-001,1,-0.052,-0.208,1.011,0.424,1.034,0.011,Tremor,At Risk
54:55.3,MG-001,1,-0.005,0.199,1.099,0.434,1.117,-0.001,Tremor,At Risk
54:55.3,MG-001,1,-0.034,-0.198,1.13,0.454,1.148,0.007,Tremor,At Risk
54:55.3,MG-001,1,0.014,0.169,1.172,0.452,1.184,0.002,Tremor,At Risk
54:55.3,MG-001,1,-0.076,-0.205,0.897,0.393,0.923,0.016,Tremor,At Risk
54:55.3,MG-001,1,0.03,0.191,0.954,0.392,0.973,0.006,Tremor,At Risk
54:55.3,MG-001,1,-0.065,-0.181,0.872,0.373,0.893,0.012,Tremor,At Risk
54:55.3,MG-001,1,0.035,0.215,1.154,0.468,1.175,0.007,Tremor,At Risk
54:55.3,MG-001,1,-0.026,-0.195,1.101,0.441,1.118,0.005,Tremor,At Risk
54:55.4,MG-001,1,0.041,0.218,1.102,0.454,1.124,0.009,Tremor,At Risk
54:55.4,MG-001,1,-0.049,-0.193,0.997,0.413,1.016,0.009,Tremor,At Risk
54:55.4,MG-001,1,0.043,0.221,1.136,0.467,1.158,0.01,Tremor,At Risk
54:55.4,MG-001,1,-0.018,-0.191,1.143,0.451,1.159,0.003,Tremor,At Risk
54:55.4,MG-001,1,0.073,0.24,1.079,0.464,1.108,0.017,Tremor,At Risk
54:55.4,MG-001,1,-0.045,-0.203,0.903,0.384,0.926,0.009,Tremor,At Risk
54:55.4,MG-001,1,0.066,0.187,0.819,0.357,0.842,0.012,Tremor,At Risk
54:55.4,MG-001,1,-0.078,-0.223,0.886,0.396,0.917,0.017,Tremor,At Risk
54:55.4,MG-001,1,0.039,0.22,1.078,0.446,1.101,0.009,Tremor,At Risk
54:55.4,MG-001,1,-0.074,-0.193,0.988,0.419,1.01,0.014,Tremor,At Risk
54:55.5,MG-001,1,0.046,0.178,0.988,0.404,1.005,0.008,Tremor,At Risk
54:55.5,MG-001,1,-0.073,-0.222,1.141,0.479,1.164,0.016,Tremor,At Risk
54:55.5,MG-001,1,0.049,0.193,1.004,0.415,1.024,0.009,Tremor,At Risk
54:55.5,MG-001,1,-0.059,-0.205,1.011,0.425,1.033,0.012,Tremor,At Risk
54:55.5,MG-001,1,0.049,0.231,0.951,0.41,0.98,0.011,Tremor,At Risk
54:55.5,MG-001,1,-0.044,-0.18,0.988,0.404,1.005,0.008,Tremor,At Risk
54:55.5,MG-001,1,0.012,0.187,0.924,0.374,0.943,0.002,Tremor,At Risk
54:55.5,MG-001,1,-0.044,-0.192,0.92,0.385,0.94,0.008,Tremor,At Risk
54:55.5,MG-001,1,0.022,0.185,0.79,0.332,0.812,0.004,Tremor,At Risk
54:55.5,MG-001,1,-0.048,-0.227,0.951,0.409,0.979,0.011,Tremor,At Risk
54:55.6,MG-001,1,0.103,0.224,1.063,0.463,1.091,0.023,Tremor,At Risk
54:55.6,MG-001,1,-0.035,-0.15,0.976,0.387,0.988,0.005,Tremor,At Risk
54:55.6,MG-001,1,0.062,0.206,1.019,0.429,1.041,0.013,Tremor,At Risk
54:55.6,MG-001,1,-0.063,-0.174,0.82,0.352,0.841,0.011,Tremor,At Risk
54:55.6,MG-001,1,0.031,0.224,0.931,0.395,0.958,0.007,Tremor,At Risk
54:55.6,MG-001,1,-0.049,-0.2,0.985,0.411,1.006,0.01,Tremor,At Risk
54:55.6,MG-001,1,0.054,0.167,1.101,0.441,1.115,0.009,Tremor,At Risk
54:55.6,MG-001,1,-0.079,-0.173,0.87,0.374,0.89,0.014,Tremor,At Risk
54:55.6,MG-001,1,0.063,0.165,0.957,0.395,0.973,0.01,Tremor,At Risk
54:55.7,MG-001,1,-0.052,-0.215,1.027,0.431,1.05,0.011,Tremor,At Risk
54:55.7,MG-001,1,0.094,0.212,0.974,0.427,1.001,0.02,Tremor,At Risk
54:55.7,MG-001,1,-0.057,-0.177,0.8,0.345,0.822,0.01,Tremor,At Risk
54:55.7,MG-001,1,0.084,0.18,1.045,0.436,1.064,0.015,Tremor,At Risk
54:55.7,MG-001,1,-0.061,-0.208,0.849,0.373,0.876,0.013,Tremor,At Risk
54:55.7,MG-001,1,0.074,0.178,1.053,0.435,1.071,0.013,Tremor,At Risk
54:55.7,MG-001,1,-0.075,-0.215,0.777,0.356,0.81,0.016,Tremor,At Risk
54:55.7,MG-001,1,0.034,0.165,1.047,0.415,1.061,0.006,Tremor,At Risk
54:55.7,MG-001,1,-0.075,-0.219,0.981,0.425,1.008,0.016,Tremor,At Risk
54:55.7,MG-001,1,0.092,0.156,1,0.416,1.016,0.014,Tremor,At Risk
54:55.7,MG-001,1,-0.09,-0.17,0.962,0.408,0.981,0.015,Tremor,At Risk
54:55.8,MG-001,1,0.084,0.175,1.08,0.446,1.097,0.015,Tremor,At Risk
54:55.8,MG-001,1,-0.086,-0.217,0.963,0.422,0.991,0.019,Tremor,At Risk
54:55.8,MG-001,1,0.068,0.172,0.803,0.348,0.824,0.012,Tremor,At Risk
54:55.8,MG-001,1,-0.036,-0.172,1.02,0.409,1.035,0.006,Tremor,At Risk
54:55.8,MG-001,1,0.076,0.185,1.054,0.438,1.073,0.014,Tremor,At Risk
54:55.8,MG-001,1,-0.078,-0.203,0.847,0.376,0.874,0.016,Tremor,At Risk
54:55.8,MG-001,1,0.054,0.166,0.925,0.382,0.941,0.009,Tremor,At Risk
54:55.8,MG-001,1,-0.093,-0.163,1.007,0.421,1.024,0.015,Tremor,At Risk
54:55.8,MG-001,1,0.064,0.206,0.944,0.405,0.968,0.013,Tremor,At Risk
54:55.8,MG-001,1,-0.086,-0.154,1.002,0.414,1.017,0.013,Tremor,At Risk
54:55.9,MG-001,1,0.07,0.183,0.76,0.338,0.785,0.013,Tremor,At Risk
54:55.9,MG-001,1,-0.111,-0.203,1.123,0.479,1.147,0.022,Tremor,At Risk
54:55.9,MG-001,1,0.107,0.202,0.851,0.387,0.882,0.022,Tremor,At Risk
54:55.9,MG-001,1,-0.11,-0.18,0.842,0.377,0.868,0.02,Tremor,At Risk
54:55.9,MG-001,1,0.071,0.164,1.022,0.419,1.038,0.012,Tremor,At Risk
54:55.9,MG-001,1,-0.102,-0.161,0.993,0.418,1.011,0.016,Tremor,At Risk
54:55.9,MG-001,1,0.07,0.192,0.917,0.393,0.94,0.013,Tremor,At Risk
54:55.9,MG-001,1,-0.103,-0.159,0.932,0.398,0.951,0.016,Tremor,At Risk
54:55.9,MG-001,1,0.076,0.191,1.105,0.457,1.124,0.014,Tremor,At Risk
54:56.0,MG-001,1,-0.081,-0.139,1.019,0.413,1.032,0.011,Tremor,At Risk
54:56.0,MG-001,1,0.067,0.151,0.927,0.382,0.941,0.01,Tremor,At Risk
54:56.0,MG-001,1,-0.099,-0.175,1.051,0.442,1.07,0.017,Tremor,At Risk
54:56.0,MG-001,1,0.118,0.157,1.025,0.433,1.044,0.018,Tremor,At Risk
54:56.0,MG-001,1,-0.124,-0.169,0.927,0.407,0.951,0.021,Tremor,At Risk
54:56.0,MG-001,1,0.108,0.162,0.786,0.352,0.81,0.017,Tremor,At Risk
54:56.0,MG-001,1,-0.101,-0.136,1.166,0.468,1.178,0.014,Tremor,At Risk
54:56.0,MG-001,1,0.091,0.166,0.978,0.412,0.996,0.015,Tremor,At Risk
54:56.0,MG-001,1,-0.147,-0.142,0.954,0.415,0.976,0.021,Tremor,At Risk
54:56.0,MG-001,1,0.114,0.179,1.066,0.453,1.087,0.02,Tremor,At Risk
54:56.0,MG-001,1,-0.12,-0.129,0.872,0.374,0.889,0.015,Tremor,At Risk
54:56.1,MG-001,1,0.114,0.146,1.034,0.432,1.051,0.017,Tremor,At Risk
54:56.1,MG-001,1,-0.115,-0.135,0.911,0.387,0.928,0.015,Tremor,At Risk
54:56.1,MG-001,1,0.115,0.191,0.981,0.429,1.006,0.022,Tremor,At Risk
54:56.1,MG-001,1,-0.098,-0.161,0.924,0.394,0.943,0.016,Tremor,At Risk
54:56.1,MG-001,1,0.096,0.125,1.046,0.422,1.057,0.012,Tremor,At Risk
54:56.1,MG-001,1,-0.077,-0.168,0.857,0.367,0.876,0.013,Tremor,At Risk
54:56.1,MG-001,1,0.133,0.155,0.878,0.389,0.902,0.021,Tremor,At Risk
54:56.1,MG-001,1,-0.164,-0.173,1.096,0.477,1.122,0.028,Tremor,At Risk
54:56.1,MG-001,1,0.115,0.184,1.039,0.446,1.062,0.021,Tremor,At Risk
54:56.2,MG-001,1,-0.128,-0.147,1.021,0.432,1.04,0.019,Tremor,At Risk
54:56.2,MG-001,1,0.126,0.185,0.947,0.419,0.973,0.023,Tremor,At Risk
54:56.2,MG-001,1,-0.145,-0.167,0.93,0.414,0.955,0.024,Tremor,At Risk
54:56.2,MG-001,1,0.128,0.153,0.802,0.361,0.826,0.02,Tremor,At Risk
54:56.2,MG-001,1,-0.146,-0.162,1.071,0.46,1.093,0.024,Tremor,At Risk
54:56.2,MG-001,1,0.125,0.167,0.956,0.416,0.979,0.021,Tremor,At Risk
54:56.2,MG-001,1,-0.105,-0.149,1.023,0.426,1.039,0.016,Tremor,At Risk
54:56.2,MG-001,1,0.086,0.183,0.777,0.349,0.803,0.016,Tremor,At Risk
54:56.2,MG-001,1,-0.086,-0.156,1.153,0.465,1.166,0.013,Tremor,At Risk
54:56.2,MG-001,1,0.094,0.122,1.027,0.414,1.039,0.011,Tremor,At Risk
54:56.2,MG-001,1,-0.128,-0.155,1,0.428,1.02,0.02,Tremor,At Risk
54:56.3,MG-001,1,0.137,0.125,0.805,0.356,0.826,0.017,Tremor,At Risk
54:56.3,MG-001,1,-0.098,-0.159,0.887,0.382,0.907,0.016,Tremor,At Risk
54:56.3,MG-001,1,0.158,0.17,0.853,0.393,0.884,0.027,Tremor,At Risk
54:56.3,MG-001,1,-0.118,-0.143,0.952,0.404,0.97,0.017,Tremor,At Risk
54:56.3,MG-001,1,0.136,0.111,0.91,0.385,0.926,0.015,Tremor,At Risk
54:56.3,MG-001,1,-0.182,-0.108,0.94,0.41,0.964,0.02,Tremor,At Risk
54:56.3,MG-001,1,0.153,0.098,0.937,0.396,0.955,0.015,Tremor,At Risk
54:56.3,MG-001,1,-0.148,-0.122,1.036,0.435,1.054,0.018,Tremor,At Risk
54:56.3,MG-001,1,0.119,0.175,1.033,0.442,1.054,0.021,Tremor,At Risk
54:56.3,MG-001,1,-0.13,-0.152,1.125,0.469,1.142,0.02,Tremor,At Risk
54:56.4,MG-001,1,0.137,0.152,0.945,0.411,0.967,0.021,Tremor,At Risk
54:56.4,MG-001,1,-0.149,-0.166,0.912,0.409,0.939,0.025,Tremor,At Risk
54:56.4,MG-001,1,0.172,0.137,1.055,0.455,1.078,0.024,Tremor,At Risk
54:56.4,MG-001,1,-0.126,-0.156,0.804,0.362,0.829,0.02,Tremor,At Risk
54:56.4,MG-001,1,0.131,0.144,1.011,0.429,1.029,0.019,Tremor,At Risk
54:56.4,MG-001,1,-0.115,-0.142,0.998,0.418,1.014,0.016,Tremor,At Risk
54:56.4,MG-001,1,0.111,0.149,1.167,0.476,1.182,0.017,Tremor,At Risk
54:56.4,MG-001,1,-0.146,-0.109,1.112,0.456,1.127,0.016,Tremor,At Risk
54:56.4,MG-001,1,0.151,0.132,1.004,0.429,1.023,0.02,Tremor,At Risk
54:56.4,MG-001,1,-0.147,-0.137,0.887,0.39,0.91,0.02,Tremor,At Risk
54:56.5,MG-001,1,0.184,0.113,0.895,0.398,0.921,0.021,Tremor,At Risk
54:56.5,MG-001,1,-0.151,-0.149,0.914,0.405,0.938,0.023,Tremor,At Risk
54:56.5,MG-001,1,0.162,0.165,0.918,0.415,0.947,0.027,Tremor,At Risk
54:56.5,MG-001,1,-0.169,-0.102,1.073,0.448,1.091,0.017,Tremor,At Risk
54:56.5,MG-001,1,0.143,0.101,0.922,0.388,0.938,0.014,Tremor,At Risk
54:56.5,MG-001,1,-0.151,-0.122,0.899,0.391,0.92,0.018,Tremor,At Risk
54:56.5,MG-001,1,0.116,0.114,0.962,0.397,0.975,0.013,Tremor,At Risk
54:56.5,MG-001,1,-0.145,-0.14,0.87,0.385,0.893,0.02,Tremor,At Risk
54:56.5,MG-001,1,0.162,0.128,1.083,0.458,1.103,0.021,Tremor,At Risk
54:56.5,MG-001,1,-0.146,-0.126,0.949,0.407,0.969,0.018,Tremor,At Risk
54:56.6,MG-001,1,0.143,0.152,0.809,0.368,0.835,0.022,Tremor,At Risk
54:56.6,MG-001,1,-0.157,-0.088,0.713,0.319,0.736,0.014,Tremor,At Risk
54:56.6,MG-001,1,0.197,0.118,0.973,0.429,1,0.023,Tremor,At Risk
54:56.6,MG-001,1,-0.134,-0.137,0.941,0.404,0.96,0.018,Tremor,At Risk
54:56.6,MG-001,1,0.162,0.106,1.002,0.423,1.021,0.017,Tremor,At Risk
54:56.6,MG-001,1,-0.139,-0.105,0.923,0.389,0.939,0.015,Tremor,At Risk
54:56.6,MG-001,1,0.157,0.13,0.977,0.422,0.998,0.02,Tremor,At Risk
54:56.6,MG-001,1,-0.171,-0.149,1.071,0.464,1.095,0.026,Tremor,At Risk
54:56.6,MG-001,1,0.175,0.085,0.939,0.4,0.959,0.015,Tremor,At Risk
54:56.7,MG-001,1,-0.162,-0.127,1.011,0.434,1.032,0.021,Tremor,At Risk
54:56.7,MG-001,1,0.17,0.132,0.876,0.393,0.902,0.022,Tremor,At Risk
54:56.7,MG-001,1,-0.147,-0.125,1.008,0.426,1.026,0.018,Tremor,At Risk
54:56.7,MG-001,1,0.199,0.116,0.843,0.386,0.873,0.023,Tremor,At Risk
54:56.7,MG-001,1,-0.149,-0.135,0.755,0.346,0.781,0.02,Tremor,At Risk
54:56.7,MG-001,1,0.145,0.103,1.102,0.45,1.116,0.015,Tremor,At Risk
54:56.7,MG-001,1,-0.207,-0.105,0.95,0.421,0.978,0.022,Tremor,At Risk
54:56.7,MG-001,1,0.189,0.105,0.913,0.402,0.938,0.02,Tremor,At Risk
54:56.7,MG-001,1,-0.149,-0.095,1.094,0.446,1.108,0.014,Tremor,At Risk
54:56.7,MG-001,1,0.133,0.082,1.015,0.41,1.027,0.011,Tremor,At Risk
54:56.7,MG-001,1,-0.178,-0.098,0.986,0.421,1.006,0.018,Tremor,At Risk
